structure,Metric,Eigengene,std_beta,std_se,std_stat,p_value,p_fdr,r_squared
Medial_Parietal_Association_Cortex,rd_mean,Eigengene_9,0.06523332491673883,0.04302123218610757,1.5163053590502225,0.13002947894054018,0.18096886244301982,0.004255386679692823
Medial_Parietal_Association_Cortex,rd_mean,Eigengene_10,-0.041753147077647594,0.04307546491795506,-0.9693022967290996,0.33282993537938654,0.3913030894438696,0.00174332529088767
Primary_Somatosensory_Cortex,rd_mean,Eigengene_1,-0.11080269151944083,0.0428475893999066,-2.585972584952057,0.009972136248401901,0.02024418636893619,0.01227723644795237
Primary_Somatosensory_Cortex,rd_mean,Eigengene_2,-0.17225903162655679,0.0424685938195444,-4.056151055024613,5.727166823873027e-5,1.7086575054648808e-4,0.02967317397691907
Primary_Somatosensory_Cortex,rd_mean,Eigengene_3,0.16326475844808178,0.04253458288243892,3.8384003646944946,1.3855313803780322e-4,3.917209138241557e-4,0.026655381351110473
Primary_Somatosensory_Cortex,rd_mean,Eigengene_4,0.17499630975392788,0.04244778755542373,4.122624990182036,4.337684796289973e-5,1.33088056249806e-4,0.030623708427492652
Primary_Somatosensory_Cortex,rd_mean,Eigengene_5,0.005165562612379648,0.043112486158377775,0.11981592973792947,0.9046736911299269,0.9165549591184999,2.6683037102411338e-5
Primary_Somatosensory_Cortex,rd_mean,Eigengene_6,-0.20683837697085952,0.0421807468063056,-4.903620552776445,1.2479257633371739e-6,5.5236058377219175e-6,0.04278211418793927
Primary_Somatosensory_Cortex,rd_mean,Eigengene_7,-0.06499730053199508,0.043021896191387424,-1.5107958106459967,0.13142758399622348,0.18197665476400174,0.0042246490764464625
Primary_Somatosensory_Cortex,rd_mean,Eigengene_8,0.24731297264755903,0.04177378212214603,5.920291629913205,5.7306237369951336e-9,6.693874235147773e-8,0.0611637064397722
Primary_Somatosensory_Cortex,rd_mean,Eigengene_9,0.10671537362788507,0.04286686897183898,2.4894604198405723,0.013094696693435373,0.02562005874802573,0.011388170968539118
Primary_Somatosensory_Cortex,rd_mean,Eigengene_10,-0.0571750989670227,0.04304253554658481,-1.3283394725931574,0.18462918105503262,0.24257848605770707,0.003268991941888838
Secondary_Somatosensory_Cortex,rd_mean,Eigengene_1,-0.07838269274213538,0.04298041728980909,-1.8236838468462329,0.06875453978459213,0.10824329878623834,0.006143846521507992
Secondary_Somatosensory_Cortex,rd_mean,Eigengene_2,-0.15219432953097453,0.042610819569058676,-3.5717296937768497,3.864365827177927e-4,0.0010032488205173463,0.0231631139413828
Secondary_Somatosensory_Cortex,rd_mean,Eigengene_3,0.10787172052578853,0.04286148893861431,2.5167515920942707,0.012133897244499533,0.024001115428680397,0.011636308089193824
Secondary_Somatosensory_Cortex,rd_mean,Eigengene_4,0.1482424114019967,0.04263670747464318,3.4768728680599725,5.483107924600934e-4,0.0013707769811502335,0.021975812538278842
Secondary_Somatosensory_Cortex,rd_mean,Eigengene_5,-0.022206889208465544,0.043102429529668126,-0.5152120066266838,0.6066165010992566,0.6551458211871971,4.931459283170552e-4
Secondary_Somatosensory_Cortex,rd_mean,Eigengene_6,-0.2290989882753787,0.04196638886945129,-5.459106548053444,7.317202794535694e-8,4.760589769938885e-7,0.05248634642880204
Secondary_Somatosensory_Cortex,rd_mean,Eigengene_7,-0.062435830598493766,0.04302894692344951,-1.451019257096159,0.14735730232017713,0.20094177589115061,0.0038982329425238213
Secondary_Somatosensory_Cortex,rd_mean,Eigengene_8,0.22959913380904623,0.04196130802644522,5.47168676592127,6.841732655039922e-8,4.505531260636046e-7,0.05271576224586442
Secondary_Somatosensory_Cortex,rd_mean,Eigengene_9,0.07813762642222408,0.04298124669598453,1.8179469519557698,0.06962825210591787,0.1089225710628532,0.00610548866289903
Secondary_Somatosensory_Cortex,rd_mean,Eigengene_10,-0.061081443452833346,0.04303256001777598,-1.4194238833943809,0.15635459997860232,0.21055232914824254,0.0037309427342816937
Temporal_Association_Cortex,rd_mean,Eigengene_1,-0.09764366111461721,0.042907043022961,-2.2757024076994727,0.02325614175462996,0.043304539818966134,0.009534284555866194
Temporal_Association_Cortex,rd_mean,Eigengene_2,-0.1459079577974543,0.04265167267388093,-3.4209199464012006,6.715089762878008e-4,0.0016633708586945525,0.02128913214862363
Temporal_Association_Cortex,rd_mean,Eigengene_3,0.1115246356749066,0.04284410782750102,2.603033213433389,0.009495247635331406,0.019348806502184752,0.0124377443624207
Temporal_Association_Cortex,rd_mean,Eigengene_4,0.13359368346063455,0.04272660401863766,3.126709611706093,0.001863289897039642,0.004209943700424296,0.017847272260580194
Temporal_Association_Cortex,rd_mean,Eigengene_5,-0.052951394023822956,0.0430525776480257,-1.2299238957705287,0.2192631571031126,0.2759955823675543,0.0028038501290661593
Temporal_Association_Cortex,rd_mean,Eigengene_6,-0.24833233563958915,0.041762540156986556,-5.946293848652427,4.9388200836280295e-9,5.926584100353635e-8,0.06166894892421362
Temporal_Association_Cortex,rd_mean,Eigengene_7,-0.05582257160253407,0.043045835355458244,-1.2968170124140879,0.19525005449564775,0.2528417971886086,0.003116159500320055
Temporal_Association_Cortex,rd_mean,Eigengene_8,0.21060707853776667,0.0421460696476767,4.997075179212503,7.883938213404832e-7,3.702023161077052e-6,0.044355341530213116
Temporal_Association_Cortex,rd_mean,Eigengene_9,0.06380386819602764,0.043025216657298526,1.4829412412779646,0.13867555667829,0.190048615249055,0.004070933596776043
Temporal_Association_Cortex,rd_mean,Eigengene_10,-0.043219513625843205,0.0430727765230126,-1.0034067249589125,0.3161157397542425,0.37434758655107664,0.0018679263580544537
Ventral_Orbital_Cortex,rd_mean,Eigengene_1,-0.0827771208852711,0.04296510099866142,-1.9266129710215283,0.054554283559763224,0.08820153629422797,0.006852051742054742
Ventral_Orbital_Cortex,rd_mean,Eigengene_2,-0.14151866224455573,0.04267915374053689,-3.3158732036933647,9.751959178414943e-4,0.0023509187305107452,0.020027531763488652
Ventral_Orbital_Cortex,rd_mean,Eigengene_3,0.1129961170710553,0.0428369407150754,2.637819489086183,0.008585579871909357,0.017628186809243544,0.012768122473135584
Ventral_Orbital_Cortex,rd_mean,Eigengene_4,0.16391848661689568,0.042529909216516136,3.8541931933689457,1.301340294020836e-4,3.7578810629478683e-4,0.026869270254773397
Ventral_Orbital_Cortex,rd_mean,Eigengene_5,-0.03069577010159471,0.04309274535279285,-0.7123187406672224,0.47657621278832696,0.5339235578956361,9.422303021299409e-4
Ventral_Orbital_Cortex,rd_mean,Eigengene_6,-0.24306604731415404,0.04182008945753457,-5.812183820433262,1.0572574088365367e-8,1.0380345468576906e-7,0.05908110335692694
Ventral_Orbital_Cortex,rd_mean,Eigengene_7,-0.04662813849452834,0.04306616800437345,-1.0827092507927143,0.279422513682888,0.3353070164194656,0.0021741832994649096
Ventral_Orbital_Cortex,rd_mean,Eigengene_8,0.23813057528734316,0.041872834330356344,5.686994422412595,2.1236960840814502e-8,1.7918685709437235e-7,0.05670617088668092
Ventral_Orbital_Cortex,rd_mean,Eigengene_9,0.07600932608152326,0.042988339872112785,1.7681382046305005,0.07760448792400278,0.11804626332101831,0.005777417651367338
Ventral_Orbital_Cortex,rd_mean,Eigengene_10,-0.062052159864035665,0.04302997851537743,-1.4420681116970664,0.1498650204902777,0.20282483976127808,0.003850470543791834
Posterolateral_Cortical_Amygdaloid_Area,rd_mean,Eigengene_1,-0.11166358804958301,0.0428434351029405,-2.6063173454996638,0.009405824288717266,0.019239186045103496,0.012468756896107023
Posterolateral_Cortical_Amygdaloid_Area,rd_mean,Eigengene_2,-0.09505632646356045,0.04291784091027993,-2.214844093911351,0.02718895608937122,0.04943446561703858,0.009035705200746992
Posterolateral_Cortical_Amygdaloid_Area,rd_mean,Eigengene_3,0.0856341794587381,0.0429546918580252,1.993593150237885,0.046700977155086705,0.07735744682130927,0.007333212691571417
Posterolateral_Cortical_Amygdaloid_Area,rd_mean,Eigengene_4,0.13591405660456285,0.042712999362375395,3.182030263233761,0.0015468889800281027,0.0036005174535136872,0.01847263078270839
Posterolateral_Cortical_Amygdaloid_Area,rd_mean,Eigengene_5,0.00522795190870508,0.04311247217998479,0.12126309729768144,0.9035279246543271,0.9165549591184999,2.7331481159729616e-5
Posterolateral_Cortical_Amygdaloid_Area,rd_mean,Eigengene_6,-0.17675269497154997,0.042434258903181706,-4.165330078577079,3.621206068464736e-5,1.1303186572086459e-4,0.031241515179705942
Posterolateral_Cortical_Amygdaloid_Area,rd_mean,Eigengene_7,-0.018401106710736605,0.04310576168096695,-0.4268827644649065,0.6696354931162183,0.7132212352717119,3.386007281799208e-4
Posterolateral_Cortical_Amygdaloid_Area,rd_mean,Eigengene_8,0.18494330300063905,0.04236932621872834,4.365028182083512,1.5246224307527975e-5,5.177962972367992e-5,0.03420402532478616
Posterolateral_Cortical_Amygdaloid_Area,rd_mean,Eigengene_9,0.08140852378221157,0.04296996124327235,1.8945449664550817,0.05868868467464651,0.09376298735002697,0.006627347744398908
Posterolateral_Cortical_Amygdaloid_Area,rd_mean,Eigengene_10,-0.08291437735845192,0.042964609063983444,-1.9298296706243683,0.05415335299445199,0.08781624809911133,0.0068747939727397825
Hippocampus,rd_mean,Eigengene_1,-0.07544184483598755,0.04299019789824623,-1.754861538775684,0.07985218877305329,0.12078482335419825,0.005691471952257241
Hippocampus,rd_mean,Eigengene_2,-0.15945415413586825,0.04256144416294767,-3.74644604457954,1.987306719284695e-4,5.447439738140788e-4,0.025425627271185188
Hippocampus,rd_mean,Eigengene_3,0.09570275692485321,0.04291517054658779,2.2300448933544454,0.026156234219769977,0.048042062852638734,0.009159017683017532
Hippocampus,rd_mean,Eigengene_4,0.15158957627005074,0.04261482630206464,3.557202725538421,4.0791560654426275e-4,0.0010539446293488129,0.022979399633733553
Hippocampus,rd_mean,Eigengene_5,-0.03193300440851722,0.043091074193476145,-0.74105844438085,0.45898132892671906,0.516353995042559,0.0010197167705543726
Hippocampus,rd_mean,Eigengene_6,-0.24632709413851883,0.04178460795861499,-5.895163462643715,6.612827567796708e-9,7.439431013771297e-8,0.06067703730672748
Hippocampus,rd_mean,Eigengene_7,-0.05257713340549518,0.04305343021455452,-1.2212066063837372,0.22254269075429545,0.279472216296092,0.0027643549571392087
Hippocampus,rd_mean,Eigengene_8,0.24266703699031658,0.041824396332130115,5.802045176295735,1.1192222627317972e-8,1.0499022496595833e-7,0.058887290841659785
Hippocampus,rd_mean,Eigengene_9,0.06612590056960185,0.043018699255546314,1.5371431892161727,0.12484613484881422,0.1751088644632719,0.00437263472614088
Hippocampus,rd_mean,Eigengene_10,-0.06882620626487031,0.04301082584676547,-1.60020657380719,0.11013978909919989,0.15817948434459558,0.004737046668814511
Parasubiculum,rd_mean,Eigengene_1,-0.07553596924296012,0.04298989068833539,-1.757063533624094,0.07947576904068089,0.12055313281451595,0.0057056826494734595
Parasubiculum,rd_mean,Eigengene_2,-0.17907353189774514,0.04241616858227674,-4.221822429585722,2.845024699814596e-5,9.059657745190751e-5,0.032067329826332765
Parasubiculum,rd_mean,Eigengene_3,0.13385209416261598,0.04272510072702402,3.132867843140117,0.0018253294080311565,0.0041589783980456735,0.017916383111717865
Parasubiculum,rd_mean,Eigengene_4,0.17516863407239952,0.04244646638554668,4.126813112811805,4.2618583870456314e-5,1.3226457063245063e-4,0.030684050362790264
Parasubiculum,rd_mean,Eigengene_5,-0.009761584711576529,0.043111007216736184,-0.22642905702715688,0.8209537319925185,0.8412049625729792,9.528853608129023e-5
Parasubiculum,rd_mean,Eigengene_6,-0.23197531491106488,0.04193700917356438,-5.531517852190899,4.961615984604324e-8,3.4349649124183786e-7,0.05381254672808797
Parasubiculum,rd_mean,Eigengene_7,-0.04721558534746287,0.043064978321221026,-1.0963801025344198,0.27340298211272196,0.33028548174691247,0.0022293114997035805
Parasubiculum,rd_mean,Eigengene_8,0.24921612414854535,0.04175275347562402,5.968854827599383,4.339119058753765e-9,5.325282481197803e-8,0.06210867653562343
Parasubiculum,rd_mean,Eigengene_9,0.05611284461170103,0.04304513384475619,1.303581603766735,0.19293381586062597,0.250442934049851,0.0031486513304169357
Parasubiculum,rd_mean,Eigengene_10,-0.037807546729950285,0.04308223720366204,-0.8775669320797621,0.38057049444478064,0.440345593701859,0.0014294105897373827
Perirhinal_Cortex,rd_mean,Eigengene_1,-0.09231090780850967,0.042928978616055935,-2.1503168904648553,0.031975089452444296,0.05642662844548993,0.008521303700431172
Perirhinal_Cortex,rd_mean,Eigengene_2,-0.12528048931308094,0.04277338919720278,-2.928935295154816,0.003545440084519012,0.007719909861452687,0.01569520100252505
Perirhinal_Cortex,rd_mean,Eigengene_3,0.0979619602525498,0.042905694424182635,2.28319251249168,0.02280813397327669,0.04276525119989379,0.009596545656522138
Perirhinal_Cortex,rd_mean,Eigengene_4,0.1381448593292397,0.042699694805785914,3.235265730998169,0.001289977122316887,0.0030418674500048864,0.019084002159095306
Perirhinal_Cortex,rd_mean,Eigengene_5,-0.05015452050552134,0.04305880227859375,-1.1647913516269623,0.2446196730458862,0.2995342935255749,0.002515475927138782
Perirhinal_Cortex,rd_mean,Eigengene_6,-0.24338502334465412,0.041816641055522394,-5.8202910898916445,1.0101255596071063e-8,1.029184532429882e-7,0.05923626958847743
Perirhinal_Cortex,rd_mean,Eigengene_7,-0.05350157481877783,0.04305131332469718,-1.2427396677835068,0.21450513933081178,0.27190792309539524,0.0028624185080892476
Perirhinal_Cortex,rd_mean,Eigengene_8,0.2056333297658639,0.042191696836588195,4.8737866732949415,1.4427407219516864e-6,6.232639918831285e-6,0.04228506631059637
Perirhinal_Cortex,rd_mean,Eigengene_9,0.06037459646462151,0.04303441408603273,1.402937573262249,0.16121228012872202,0.2158749071506777,0.003645091898265888
Perirhinal_Cortex,rd_mean,Eigengene_10,-0.0514770970685709,0.043055900995714595,-1.1955875008560262,0.23238427897733913,0.28847703597186924,0.0026498915226070745
Piriform_Cortex,rd_mean,Eigengene_1,-0.10365104764275657,0.042880842515914334,-2.4171877594123443,0.015972454066856892,0.03080401855750972,0.010743539677440997
Piriform_Cortex,rd_mean,Eigengene_2,-0.12439446530192205,0.04277819548903228,-2.9078941708472725,0.0037889225224311835,0.008216773241832634,0.015473982997751098
Piriform_Cortex,rd_mean,Eigengene_3,0.12847529480735578,0.042755770901693184,3.004864421758514,0.002780819721979764,0.00612915367293499,0.01650590137583695
Piriform_Cortex,rd_mean,Eigengene_4,0.15000739791723602,0.042625231645199047,3.5192160166039033,4.6948427524097497e-4,0.0011791698075819836,0.02250221942990002
Piriform_Cortex,rd_mean,Eigengene_5,-0.024992621089728103,0.04309959437295791,-0.5798806567286231,0.5622378594522977,0.6183471366685147,6.246311089347367e-4
Piriform_Cortex,rd_mean,Eigengene_6,-0.21341549495481985,0.04211980228406003,-5.066868394004441,5.568320388702165e-7,2.708912621530783e-6,0.04554617348681066
Piriform_Cortex,rd_mean,Eigengene_7,-0.053371428707870976,0.04305161358576119,-1.2397079752086908,0.2156238960943326,0.2726859575900225,0.0028485094023193735
Piriform_Cortex,rd_mean,Eigengene_8,0.23277051642546964,0.041928818391155226,5.551563944730004,4.45232005584529e-8,3.205670440208609e-7,0.05418211331697978
Piriform_Cortex,rd_mean,Eigengene_9,0.10015847868283248,0.042896267182509,2.334899637226994,0.01991551898951692,0.03773466755908469,0.010031720852059412
Piriform_Cortex,rd_mean,Eigengene_10,-0.061485047752586154,0.043031491643372624,-1.4288384019347748,0.15363100874073424,0.20740186179999123,0.0037804110971377917
Amygdalopiriform_Transition_Area,rd_mean,Eigengene_1,-0.10965846900787671,0.04329053722830277,-2.533081731685775,0.011592632160893554,0.023099709840894905,0.011917359558892202
Amygdalopiriform_Transition_Area,rd_mean,Eigengene_2,-0.09459110731160582,0.043261578189252484,-2.1864922934111815,0.029214516501528495,0.05233073361001477,0.008906333846860664
Amygdalopiriform_Transition_Area,rd_mean,Eigengene_3,0.08650476323193575,0.04328211449856012,1.9986260891854886,0.0461571941541694,0.07706039141592734,0.007452513407948394
Amygdalopiriform_Transition_Area,rd_mean,Eigengene_4,0.09255180891900128,0.043348310735881,2.135073024711727,0.03321124492620364,0.057851846000483764,0.008495879774574755
Amygdalopiriform_Transition_Area,rd_mean,Eigengene_5,-0.011400131003627564,0.043586451436718486,-0.2615521710956209,0.7937679507785113,0.8227153424575739,1.2857282443099117e-4
Amygdalopiriform_Transition_Area,rd_mean,Eigengene_6,-0.1651528374439077,0.04296122818015881,-3.844229889130167,1.3555672107226432e-4,3.8526647041590913e-4,0.02702760653269358
Amygdalopiriform_Transition_Area,rd_mean,Eigengene_7,-0.03768497219574374,0.043542399819124895,-0.865477611530074,0.3871668108978944,0.4467309356514166,0.001406011881121756
Amygdalopiriform_Transition_Area,rd_mean,Eigengene_8,0.16313785269898062,0.043018705392899335,3.7922538860480945,1.6639700286502718e-4,4.6316691519131275e-4,0.026320799126436284
Amygdalopiriform_Transition_Area,rd_mean,Eigengene_9,0.05982914417152004,0.043521456411861836,1.3747045504482134,0.16980179161627093,0.22584474746991698,0.0035397053032650396
Amygdalopiriform_Transition_Area,rd_mean,Eigengene_10,-0.07426289182138256,0.04346166367744656,-1.7086987827371087,0.08809002170469434,0.1310430074945866,0.005458112301119753
Striatum,rd_mean,Eigengene_1,-0.0872458264768779,0.0429486631771384,-2.031397953343491,0.042705649598517935,0.0725190276201248,0.007611834237633511
Striatum,rd_mean,Eigengene_2,-0.18238886209921723,0.042389903383810164,-4.302648686122659,2.005005693866305e-5,6.601848016389053e-5,0.03326569701784724
Striatum,rd_mean,Eigengene_3,0.11655860841006703,0.042819194763084205,2.7221111712861057,0.006696971082365547,0.01399946620898783,0.01358590919449133
Striatum,rd_mean,Eigengene_4,0.1710099813237251,0.042477975624717425,4.02585054510499,6.49230438069255e-5,1.9157619484010802e-4,0.02924441371234087
Striatum,rd_mean,Eigengene_5,-0.008787133058247795,0.0431113968641397,-0.2038239003468009,0.838568188628519,0.8560053343277888,7.721370738334987e-5
Striatum,rd_mean,Eigengene_6,-0.23490162905455614,0.0419067211799151,-5.605344976670208,3.324231185548083e-8,2.564406914565664e-7,0.05517877533248417
Striatum,rd_mean,Eigengene_7,-0.04098438737066919,0.04307683720203444,-0.9514251749367888,0.3418158104771901,0.4003916218170991,0.0016797200081491038
Striatum,rd_mean,Eigengene_8,0.255386193870872,0.04168339448062965,6.126808938018482,1.7332810409618964e-9,2.8074401940967878e-8,0.06522210801985068
Striatum,rd_mean,Eigengene_9,0.07267269333733573,0.04299906369783551,1.6900994367696878,0.09158821345221042,0.13513015099506456,0.0052813203569024554
Striatum,rd_mean,Eigengene_10,-0.0777241229859557,0.042982640238905544,-1.8082677693587574,0.07112307335271519,0.11004716220763955,0.006041039293935973
Amygdala,rd_mean,Eigengene_1,-0.08477292385725982,0.04295786712921452,-1.9733969473453672,0.04896168134554062,0.08085415268070928,0.007186448619308792
Amygdala,rd_mean,Eigengene_2,-0.16353937972933194,0.04253262188377385,-3.8450340582394715,1.3495591424163433e-4,3.8526647041590913e-4,0.026745128722254624
Amygdala,rd_mean,Eigengene_3,0.09255529297796344,0.042928000535819036,2.1560587919937126,0.03152166596992698,0.055808851225444496,0.008566482258236623
Amygdala,rd_mean,Eigengene_4,0.17203494181433035,0.042470282170578855,4.050713417051582,5.8578507243072985e-5,1.73804362149777e-4,0.02959602120506008
Amygdala,rd_mean,Eigengene_5,0.0012542483230284112,0.04311302744449336,0.02909209576254453,0.9768019281539492,0.9787904181334365,1.5731388558192349e-6
Amygdala,rd_mean,Eigengene_6,-0.21990286565000877,0.04205773005519618,-5.2285956793533614,2.449103212730312e-7,1.3094215196775926e-6,0.04835727032108594
Amygdala,rd_mean,Eigengene_7,-0.02426094911405837,0.04310037145123415,-0.562894200146474,0.573741420156022,0.6267343605572459,5.885936519149301e-4
Amygdala,rd_mean,Eigengene_8,0.257424519003377,0.04166008263505521,6.179164867684757,1.27315608385529e-9,2.455372447435202e-8,0.06626738298412022
Amygdala,rd_mean,Eigengene_9,0.05877781354434509,0.04303852274232828,1.3657023940214672,0.1726030655909724,0.22900652437131477,0.003454831365053794
Amygdala,rd_mean,Eigengene_10,-0.0782209013229773,0.04298096515226812,-1.8198963435526658,0.0693303457330066,0.10883251946460337,0.0061185094037789454
Accumbens,rd_mean,Eigengene_1,-0.09485663731787267,0.0429186621213187,-2.2101489801741785,0.027514987490497952,0.04985937330492918,0.008997781643254396
Accumbens,rd_mean,Eigengene_2,-0.18201816003053234,0.04239286495296422,-4.293603657891142,2.0856594653925254e-5,6.825794614011902e-5,0.03313061058090043
Accumbens,rd_mean,Eigengene_3,0.09368612794557046,0.04292344073744359,2.1826332264143224,0.02949448221709508,0.052564423753238755,0.008777090569433776
Accumbens,rd_mean,Eigengene_4,0.1726865617410035,0.042465366413097706,4.066527062574487,5.485443382958696e-5,1.6548264954177074e-4,0.029820648605929357
Accumbens,rd_mean,Eigengene_5,-0.009279049571412604,0.043111205282274724,-0.21523521577875504,0.8296655029687803,0.8485215371271616,8.61007609487375e-5
Accumbens,rd_mean,Eigengene_6,-0.2416758209110421,0.04183506288056878,-5.776872419218803,1.2887720141048955e-8,1.1795540468078704e-7,0.05840720241302613
Accumbens,rd_mean,Eigengene_7,-0.04756028750039492,0.04306427328920446,-1.1044024168478779,0.26991229971599384,0.32679964539604633,0.0022619809471201954
Accumbens,rd_mean,Eigengene_8,0.25857819647060337,0.04164680033653722,6.208837038646394,1.0678992844443874e-9,2.1402058460902292e-8,0.06686268368998989
Accumbens,rd_mean,Eigengene_9,0.054975980807621457,0.04304786049055835,1.2770897364267217,0.20212145265912132,0.2592531696815333,0.003022358465759936
Accumbens,rd_mean,Eigengene_10,-0.08724818205289375,0.042948654282756654,-2.031453220361384,0.0427000279335914,0.0725190276201248,0.007612245271534847
Bed_Nucleus_of_the_Stria_Terminalis,rd_mean,Eigengene_1,-0.10823452198357393,0.04285978887401637,-2.5253162655962313,0.011845566843948798,0.023516934175486583,0.011714711749012723
Bed_Nucleus_of_the_Stria_Terminalis,rd_mean,Eigengene_2,-0.13377327841552222,0.042725559547280204,-3.1309895021383722,0.0018368316356859875,0.004167601190211904,0.017895290018036775
Bed_Nucleus_of_the_Stria_Terminalis,rd_mean,Eigengene_3,0.10229839383033588,0.042886879793253715,2.385307448886217,0.017410012016191943,0.03333832088206968,0.010464961380266442
Bed_Nucleus_of_the_Stria_Terminalis,rd_mean,Eigengene_4,0.15573427390331637,0.042587038273041854,3.656846782930622,2.804285820002209e-4,7.459676565523117e-4,0.024253164068193195
Bed_Nucleus_of_the_Stria_Terminalis,rd_mean,Eigengene_5,-0.014598642428856628,0.04310846697552573,-0.3386490741400017,0.7350062339670294,0.7736907725968729,2.1312036076561247e-4
Bed_Nucleus_of_the_Stria_Terminalis,rd_mean,Eigengene_6,-0.1961557526573612,0.042275493193103274,-4.639940018236419,4.382332351190813e-6,1.6320410135469236e-5,0.038477079300575985
